danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,genre,sub-genre
0.744,0.672,9.0,-5.589,0.0,0.0418,0.187,0.000123,0.105,0.266,140.889,6rbhWExtuchhpLC5fHnB8n,230560.0,4.0,61,r&b,quiet storm
0.699,0.668,1.0,-5.305,1.0,0.106,0.265,0.0,0.141,0.472,83.074,3kgutGd839IOYRl6ekeq6V,254467.0,4.0,57,r&b,quiet storm
0.559,0.733,2.0,-5.659,0.0,0.171,0.314,0.0,0.284,0.611,145.115,3A4cpTBPaIQdtPFb5JxtaX,316053.0,4.0,70,r&b,quiet storm
0.739,0.491,1.0,-9.726,0.0,0.413,0.626,0.0,0.126,0.448,94.391,0GaBIpyHvytM1UBYmqXu08,322160.0,4.0,69,r&b,quiet storm
0.721,0.779,1.0,-7.909,1.0,0.143,0.154,0.0,0.111,0.611,95.843,4fT89rIpn1BOJh6hvdp3n7,333600.0,4.0,49,r&b,quiet storm
0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0,76,r&b,quiet storm
0.838,0.72,10.0,-6.593,0.0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,6hxn98poTu1O4YZfafvC18,242947.0,4.0,63,r&b,quiet storm
0.492,0.698,5.0,-2.801,0.0,0.184,0.292,0.0,0.0989,0.749,94.59,0rbnYyj0Zq2pNJSzWqtf4g,222213.0,4.0,53,r&b,quiet storm
0.329,0.539,4.0,-11.152,0.0,0.231,0.232,0.0,0.643,0.501,95.037,7lxF9OOlLhxslC3BEDIMfB,188989.0,5.0,60,r&b,quiet storm
0.882,0.683,1.0,-4.873,0.0,0.223,0.033,0.0,0.0369,0.618,97.932,1pLJSpfeHXsIyJS1BmKrrr,193933.0,4.0,55,r&b,quiet storm
0.539,0.605,0.0,-6.779,0.0,0.18,0.0268,7.71e-06,0.0329,0.856,96.715,5KZVbtDMFcurkynWsncKtr,147539.0,4.0,59,r&b,quiet storm
0.906,0.807,2.0,-4.401,1.0,0.294,0.177,0.0,0.11,0.813,96.961,4L1zI1GJxi0Qq38aSYmsS0,158350.0,4.0,71,r&b,quiet storm
0.767,0.731,8.0,-8.109,0.0,0.114,0.103,0.00364,0.102,0.678,90.997,5OQO6NEs89flntUWPtXUiG,257960.0,4.0,58,r&b,quiet storm
0.801,0.55,10.0,-11.044,0.0,0.209,0.365,0.0234,0.117,0.609,94.994,4WMBl2wiGUSGa5C7tfQEAo,293933.0,4.0,61,r&b,quiet storm
0.687,0.871,6.0,-5.469,1.0,0.171,0.0133,0.0,0.122,0.629,92.998,3bsoEOP4NHEoeVbAAYdbaU,242587.0,4.0,54,r&b,quiet storm
0.818,0.57,1.0,-7.626,0.0,0.348,0.117,0.0,0.123,0.747,96.219,1faidjbURmhACFeCjhxSu9,221427.0,4.0,53,r&b,quiet storm
0.701,0.677,11.0,-6.591,0.0,0.147,0.0737,0.000162,0.187,0.367,99.271,36jSIOSE72neBbKntCthqw,226440.0,4.0,61,r&b,quiet storm
0.66,0.71,1.0,-4.541,1.0,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,769geiA8btidGHda4BBDOJ,264933.0,4.0,58,r&b,quiet storm
0.722,0.745,4.0,-6.059,0.0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,6C3yPXYG2NJYlIYVe5J7hv,309947.0,4.0,60,r&b,quiet storm
0.71,0.797,4.0,-3.006,0.0,0.0582,0.408,0.0,0.16,0.849,94.998,6pWzCKTrKrwbUPzY8RLCoP,209120.0,4.0,67,r&b,quiet storm
0.792,0.762,5.0,-6.701,0.0,0.0493,0.0327,0.00502,0.132,0.258,92.008,657jlDn3QlxiuR0pFcyjPB,141886.0,4.0,48,r&b,quiet storm
0.483,0.644,1.0,-6.605,0.0,0.307,0.37,0.0,0.202,0.532,87.937,4Z69sHFf60gZbdgdd9sBBq,331133.0,4.0,57,r&b,quiet storm
0.703,0.469,11.0,-6.515,0.0,0.0415,0.177,0.0,0.726,0.661,86.038,6N9uyMZf9pbNOuomveWscp,291667.0,4.0,62,r&b,quiet storm
0.596,0.505,7.0,-7.892,1.0,0.0619,0.732,1.97e-05,0.106,0.335,86.097,4JOP8ELK6AaeySe7sKe996,249240.0,4.0,65,r&b,quiet storm
0.775,0.568,8.0,-8.735,0.0,0.094,0.133,0.0141,0.0576,0.769,85.452,6DJoLa3EsX2PWQAIkjw08F,290627.0,4.0,56,r&b,quiet storm
0.728,0.512,11.0,-9.199,0.0,0.29,0.3,0.0,0.113,0.824,147.17,2c7huQpWR29bcXrrvLcG2j,242827.0,4.0,55,r&b,quiet storm
0.75,0.458,1.0,-9.092,1.0,0.0803,0.226,3.25e-05,0.137,0.536,83.61,6XsT5UGfpaFeHQf5LRIy4W,301133.0,4.0,63,r&b,quiet storm
0.653,0.746,10.0,-8.254,0.0,0.0595,0.28,5.49e-06,0.0944,0.492,87.611,4xrBjUq18fvXK68DJEi5XM,227493.0,4.0,54,r&b,quiet storm
0.605,0.885,10.0,-4.272,0.0,0.08,0.0495,0.0,0.149,0.643,87.935,4HaTbFvIyeinaV6koLK3L4,212727.0,4.0,49,r&b,quiet storm
0.583,0.692,10.0,-7.932,0.0,0.362,0.193,0.0,0.121,0.595,174.141,7vfvZp6KZJpxiaW6rI9ieM,253533.0,4.0,60,r&b,quiet storm
0.787,0.522,8.0,-5.872,1.0,0.463,0.0668,0.0,0.108,0.666,170.439,2PljnVsnl2PRwCvfhbdQup,163765.0,4.0,69,r&b,quiet storm
0.85,0.787,8.0,-4.134,0.0,0.338,0.313,0.0,0.194,0.7,87.983,6Poyf51k7W3NKnsGwAI90B,279867.0,4.0,62,r&b,quiet storm
0.723,0.84,1.0,-3.523,0.0,0.0608,0.0619,0.0,0.0945,0.827,94.332,0WgLpgUdThEpA5L5K0SKq7,239267.0,4.0,60,r&b,quiet storm
0.836,0.491,1.0,-5.734,1.0,0.19,0.139,0.0,0.0489,0.862,97.303,1gf5KKoAbd1vUWwRKzeXF3,254227.0,4.0,44,r&b,quiet storm
0.718,0.754,0.0,-3.918,1.0,0.183,0.00709,0.0,0.0978,0.67,97.656,1C3GfIyZjaX654Tva4QNtJ,237560.0,4.0,46,r&b,quiet storm
0.796,0.615,2.0,-5.053,0.0,0.0712,0.0183,0.0,0.0463,0.733,101.978,6EhWEvgOrOfqMcnuwIkbiL,251800.0,4.0,58,r&b,quiet storm
0.89,0.701,7.0,-4.954,1.0,0.205,0.0681,0.0,0.243,0.728,100.018,7xwFOVYwBuLvFquLyfooRp,227267.0,4.0,41,r&b,quiet storm
0.784,0.518,7.0,-4.828,1.0,0.0496,0.0684,1.55e-06,0.0646,0.491,89.591,2423gyT9B3zNqC9ZD8QfSu,300160.0,4.0,53,r&b,quiet storm
0.44,0.671,3.0,-10.598,0.0,0.477,0.764,0.0,0.212,0.479,83.078,4OkiWfrZKmmVoILXk8JEtl,234387.0,4.0,67,r&b,quiet storm
0.653,0.668,0.0,-8.183,1.0,0.0881,0.00116,0.00269,0.0731,0.711,160.048,3CgZCQyuyxHRMWB9BTwmni,257187.0,4.0,68,r&b,quiet storm
0.397,0.843,10.0,-3.726,0.0,0.0987,0.158,0.0,0.0844,0.22,81.201,4squZv12LD9M8ooJfoVgZS,239341.0,4.0,64,r&b,quiet storm
0.765,0.555,6.0,-8.685,0.0,0.0457,0.034,1.83e-06,0.103,0.303,95.006,6izMYA7zfbugQijioqoUIi,207781.0,4.0,36,r&b,quiet storm
0.669,0.61,1.0,-8.217,1.0,0.0457,0.119,2.75e-05,0.53,0.428,94.439,75pAfYEpRXZf7GVORGhOgz,214600.0,4.0,54,r&b,quiet storm
0.754,0.785,10.0,-8.178,0.0,0.18,0.0287,0.00144,0.319,0.821,94.123,0XgpiStoxq1IJncYlPrvZ5,296267.0,4.0,63,r&b,quiet storm
0.637,0.784,5.0,-5.034,0.0,0.0821,0.0572,0.0,0.143,0.729,93.982,5FD2dCAmjm3yVJRRfLPda4,175285.0,4.0,59,r&b,quiet storm
0.558,0.614,8.0,-6.345,1.0,0.35,0.142,0.0,0.0839,0.688,100.131,4lNrlPtaAKIOZVAdnVpnzR,296173.0,4.0,39,r&b,quiet storm
0.681,0.576,1.0,-6.483,0.0,0.0425,0.21,3.27e-05,0.376,0.334,113.057,6EsOT4Yq4BavQSJ4sEe9dw,227674.0,4.0,52,r&b,quiet storm
0.797,0.934,1.0,-4.507,1.0,0.0926,0.204,0.0,0.119,0.519,116.438,0FpLfrOyHblbDlHUsrPN1N,324400.0,4.0,50,r&b,quiet storm
0.819,0.299,5.0,-11.964,0.0,0.122,0.153,0.0,0.3,0.515,121.913,5L0KDoZklMgs9GPoonneEl,227907.0,4.0,64,r&b,quiet storm
0.769,0.458,1.0,-10.663,0.0,0.105,0.0533,1.48e-05,0.139,0.177,127.956,2yb5Ao7Yk2nl9YFnNwKi5F,183750.0,4.0,52,r&b,quiet storm
0.802,0.755,4.0,-3.138,0.0,0.0564,0.0215,0.0,0.295,0.58,130.027,4woTEX1wYOTGDqNXuavlRC,350320.0,4.0,85,r&b,quiet storm
0.775,0.731,8.0,-5.446,1.0,0.134,0.189,0.0,0.129,0.821,131.105,5qhlC4Rzals34zxovrPzKp,256427.0,4.0,58,r&b,quiet storm
0.634,0.551,10.0,-5.698,1.0,0.208,0.265,0.0,0.204,0.343,72.202,1CP0DS790dxOfCXXp7WHDP,317733.0,4.0,41,r&b,quiet storm
0.769,0.384,5.0,-7.414,0.0,0.0353,0.239,0.000227,0.0762,0.23,106.002,1CrPPsibP3uTc3DSI5vQC5,230965.0,4.0,63,r&b,quiet storm
0.855,0.614,11.0,-8.984,0.0,0.41,0.015,0.0,0.307,0.495,105.986,6Ag4SYLUGFdnJrCwUIb4mT,178600.0,4.0,56,r&b,quiet storm
0.673,0.844,11.0,-3.084,0.0,0.0392,0.0543,0.0,0.211,0.479,98.021,5v8oHydXFHM1je05EFyIdw,183678.0,4.0,59,r&b,quiet storm
0.507,0.686,4.0,-4.074,1.0,0.102,0.226,0.0,0.387,0.618,93.615,4w4RaMGPl2qnjSdPlp1KAE,198680.0,4.0,45,r&b,quiet storm
0.486,0.797,9.0,-7.632,0.0,0.231,0.06,0.0,0.331,0.745,87.445,3IRdgbdqDcmJBIa6TY2mKX,339867.0,4.0,54,r&b,quiet storm
